Los eigenvalores son:

0.0001588419, 0.0001003955, 1.0000000000, 0.0000562333, 0.0000207430, 0.0000022793, 

Los eigenvectores(en columnas) son:

0.1372762904, -0.0143093689, 0.0000000000, 0.0522725480, 0.0124948636, -0.0013820722, 
0.1576079168, -0.0488825135, 0.0000000000, 0.0519436105, -0.0074314820, -0.0082631908, 
0.0637231035, 0.0218127245, 0.0000000000, 0.0118517706, 0.0055163417, 0.0014064419, 
0.0890270950, 0.0844779680, 0.0000000000, -0.0086272957, -0.0010143701, 0.0027510960, 
0.0958783158, 0.0465209473, 0.0000000000, 0.0143180377, 0.0138965325, 0.0085260257, 
0.0738435825, 0.0234584112, 0.0000000000, 0.0146519930, 0.0068992252, 0.0019028851, 
0.0946675600, 0.0279626817, 0.0000000000, 0.0208199263, 0.0117937948, 0.0043620061, 
0.0875438172, 0.1792396138, 0.0000000000, -0.0671084318, -0.0617120117, -0.0637612215, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0809012785, 0.1456446252, 0.0000000000, -0.0497591954, -0.0439705541, -0.0434245882, 
0.0700806006, 0.0944291065, 0.0000000000, -0.0240116831, -0.0188346755, -0.0165694783, 
0.0582050966, 0.0799001959, 0.0000000000, -0.0210019337, -0.0171477223, -0.0158198615, 
0.0485023579, 0.0624002042, 0.0000000000, -0.0151046008, -0.0121796546, -0.0112050103, 
0.0442560890, 0.0452870208, 0.0000000000, -0.0072042900, -0.0055842921, -0.0053218225, 
0.0395117526, 0.0486007759, 0.0000000000, -0.0110403142, -0.0088478535, -0.0081594382, 
0.0310407998, 0.0370303122, 0.0000000000, -0.0080271675, -0.0064159601, -0.0059403228, 
0.0190692372, 0.0220729553, 0.0000000000, -0.0045543411, -0.0036355044, -0.0033858047, 
0.0075045604, 0.0085691940, 0.0000000000, -0.0017272263, -0.0013788991, -0.0012886531, 
0.0747107042, 0.1213389722, 0.0000000000, -0.0379965850, -0.0324622271, -0.0309654086, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0270219633, 0.0318479583, 0.0000000000, -0.0067708743, -0.0054077580, -0.0050171963, 
0.0251936101, 0.0262707120, 0.0000000000, -0.0044137493, -0.0035251160, -0.0033925909, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0688789452, 0.1044902154, 0.0000000000, -0.0306582453, -0.0256913429, -0.0241110658, 
0.0068689225, 0.0064813396, 0.0000000000, -0.0008359323, -0.0006927675, -0.0007160299, 
0.0037605185, 0.0042848608, 0.0000000000, -0.0008604502, -0.0006869565, -0.0006423712, 
0.0229818664, 0.0268374621, 0.0000000000, -0.0056199090, -0.0044871277, -0.0041709002, 
0.0533014743, 0.0706876272, 0.0000000000, -0.0178052052, -0.0144330033, -0.0132819682, 
0.0528437161, 0.0604093231, 0.0000000000, -0.0120895858, -0.0093744190, -0.0085451817, 
0.0410654724, 0.0490138779, 0.0000000000, -0.0106193126, -0.0084529162, -0.0077970767, 
0.0759761889, 0.1210292566, 0.0000000000, -0.0371349610, -0.0312624475, -0.0292511086, 
0.0086169569, 0.0088438781, 0.0000000000, -0.0014352389, -0.0011561079, -0.0011256726, 
0.0062201120, 0.0070719961, 0.0000000000, -0.0014147081, -0.0011295131, -0.0010568396, 
0.0658685531, 0.0948816814, 0.0000000000, -0.0263249485, -0.0216554959, -0.0199984179, 
0.0113470484, 0.0129973298, 0.0000000000, -0.0026340296, -0.0021026864, -0.0019634096, 
0.0634483941, 0.0909802587, 0.0000000000, -0.0251441261, -0.0207385365, -0.0192330872, 
0.0132029145, 0.0151034522, 0.0000000000, -0.0030539149, -0.0024378244, -0.0022770684, 
0.0166531744, 0.0163727852, 0.0000000000, -0.0023791785, -0.0019297128, -0.0019257485, 
