0.010264, 0.005177, 0.010728, 0.999865, -0.001730, -0.001194, -0.002661, -0.001828, -0.001313, -0.001618, -0.000906, -0.000951, -0.000102, -0.000132, -0.000472, -0.000060, -0.000053, -0.000142, -0.000306, -0.000509, -0.000334, -0.000417, -0.000026, -0.000076, -0.000473, -0.000093, -0.000385, -0.000050, -0.000399, -0.000020, -0.000322, -0.000026, -0.000001, -0.000307, -0.000191, -0.000055, -0.000048, -0.000114, -0.000260, -0.000226, -0.000096, -0.000145, -0.000147, -0.000113, -0.000166, -0.000023, -0.000122, -0.000172, -0.000066, -0.000215, 

0.009749, 0.000579, 0.005614, 0.002023, 0.999900, -0.005703, -0.004387, -0.002481, -0.001550, -0.000063, -0.001234, -0.001182, -0.001150, -0.000961, -0.000823, -0.000877, -0.000612, -0.000686, -0.000698, -0.000437, -0.000303, -0.000089, -0.000455, -0.000461, -0.000033, -0.000306, -0.000108, -0.000268, -0.000092, -0.000275, -0.000118, -0.000117, -0.000079, -0.000022, -0.000209, -0.000068, -0.000200, -0.000151, -0.000282, -0.000076, -0.000149, -0.000193, -0.000027, -0.000118, -0.000145, -0.000228, -0.000105, -0.000076, -0.000190, -0.000094, 

0.009749, 0.000579, 0.005614, 0.002023, 0.999900, -0.005703, -0.004387, -0.002481, -0.001550, -0.000063, -0.001234, -0.001182, -0.001150, -0.000961, -0.000823, -0.000877, -0.000612, -0.000686, -0.000698, -0.000437, -0.000303, -0.000089, -0.000455, -0.000461, -0.000033, -0.000306, -0.000108, -0.000268, -0.000092, -0.000275, -0.000118, -0.000117, -0.000079, -0.000022, -0.000209, -0.000068, -0.000200, -0.000151, -0.000282, -0.000076, -0.000149, -0.000193, -0.000027, -0.000118, -0.000145, -0.000228, -0.000105, -0.000076, -0.000190, -0.000094, 

0.010733, 0.001296, 0.006027, 0.001673, 0.006758, 0.999891, -0.000023, -0.001723, -0.001986, -0.002079, -0.000466, -0.001127, -0.000689, -0.000601, -0.000340, -0.000709, -0.000164, -0.000517, -0.000031, -0.000294, -0.000461, -0.000419, -0.000376, -0.000191, -0.000094, -0.000305, -0.000298, -0.000330, -0.000141, -0.000308, -0.000079, -0.000353, -0.000252, -0.000232, -0.000089, -0.000176, -0.000027, -0.000080, -0.000266, -0.000200, -0.000026, -0.000031, -0.000096, -0.000151, -0.000151, -0.000166, -0.000069, -0.000184, -0.000066, -0.000074, 

0.010733, 0.001296, 0.006027, 0.001673, 0.006758, 0.999891, -0.000023, -0.001723, -0.001986, -0.002079, -0.000466, -0.001127, -0.000689, -0.000601, -0.000340, -0.000709, -0.000164, -0.000517, -0.000031, -0.000294, -0.000461, -0.000419, -0.000376, -0.000191, -0.000094, -0.000305, -0.000298, -0.000330, -0.000141, -0.000308, -0.000079, -0.000353, -0.000252, -0.000232, -0.000089, -0.000176, -0.000027, -0.000080, -0.000266, -0.000200, -0.000026, -0.000031, -0.000096, -0.000151, -0.000151, -0.000166, -0.000069, -0.000184, -0.000066, -0.000074, 

0.001816, 0.004567, 0.002753, 0.004589, 0.006082, -0.000063, 0.999936, -0.001860, -0.004910, -0.000004, -0.002065, -0.000657, -0.000310, -0.000617, -0.001196, -0.001015, -0.000760, -0.000633, -0.000099, -0.000523, -0.000270, -0.000512, -0.000588, -0.000535, -0.000474, -0.000105, -0.000395, -0.000257, -0.000132, -0.000392, -0.000376, -0.000346, -0.000190, -0.000212, -0.000056, -0.000092, -0.000285, -0.000156, -0.000144, -0.000255, -0.000144, -0.000082, -0.000047, -0.000183, -0.000190, -0.000035, -0.000149, -0.000118, -0.000198, -0.000167, 

0.001816, 0.004567, 0.002753, 0.004589, 0.006082, -0.000063, 0.999936, -0.001860, -0.004910, -0.000004, -0.002065, -0.000657, -0.000310, -0.000617, -0.001196, -0.001015, -0.000760, -0.000633, -0.000099, -0.000523, -0.000270, -0.000512, -0.000588, -0.000535, -0.000474, -0.000105, -0.000395, -0.000257, -0.000132, -0.000392, -0.000376, -0.000346, -0.000190, -0.000212, -0.000056, -0.000092, -0.000285, -0.000156, -0.000144, -0.000255, -0.000144, -0.000082, -0.000047, -0.000183, -0.000190, -0.000035, -0.000149, -0.000118, -0.000198, -0.000167, 

0.003247, 0.005868, 0.001080, 0.003612, 0.003954, 0.002233, 0.002053, 0.999952, -0.001736, -0.001100, -0.001658, -0.000295, -0.000271, -0.000597, -0.000462, -0.001162, -0.001006, -0.000621, -0.000758, -0.000680, -0.000379, -0.000237, -0.000263, -0.000409, -0.000356, -0.000142, -0.000079, -0.000034, -0.000049, -0.000294, -0.000156, -0.000119, -0.000131, -0.000034, -0.000157, -0.000332, -0.000199, -0.000087, -0.000212, -0.000237, -0.000147, -0.000045, -0.000251, -0.000173, -0.000139, -0.000054, -0.000142, -0.000106, -0.000201, -0.000093, 

0.003247, 0.005868, 0.001080, 0.003612, 0.003954, 0.002233, 0.002053, 0.999952, -0.001736, -0.001100, -0.001658, -0.000295, -0.000271, -0.000597, -0.000462, -0.001162, -0.001006, -0.000621, -0.000758, -0.000680, -0.000379, -0.000237, -0.000263, -0.000409, -0.000356, -0.000142, -0.000079, -0.000034, -0.000049, -0.000294, -0.000156, -0.000119, -0.000131, -0.000034, -0.000157, -0.000332, -0.000199, -0.000087, -0.000212, -0.000237, -0.000147, -0.000045, -0.000251, -0.000173, -0.000139, -0.000054, -0.000142, -0.000106, -0.000201, -0.000093, 

0.008090, 0.002077, 0.004678, 0.002876, 0.002769, 0.002892, 0.006258, 0.001889, 0.999908, -0.002385, -0.001611, -0.002412, -0.001582, -0.001963, -0.000559, -0.001276, -0.000161, -0.000452, 0.000002, -0.000711, -0.000640, -0.000224, -0.000081, -0.000575, -0.000447, -0.000026, -0.000249, -0.000516, -0.000351, -0.000099, -0.000213, -0.000375, -0.000036, -0.000037, -0.000145, -0.000110, -0.000233, -0.000276, -0.000042, -0.000015, -0.000015, -0.000137, -0.000228, -0.000198, -0.000122, -0.000030, -0.000154, -0.000147, -0.000131, -0.000144, 

0.008090, 0.002077, 0.004678, 0.002876, 0.002769, 0.002892, 0.006258, 0.001889, 0.999908, -0.002385, -0.001611, -0.002412, -0.001582, -0.001963, -0.000559, -0.001276, -0.000161, -0.000452, 0.000002, -0.000711, -0.000640, -0.000224, -0.000081, -0.000575, -0.000447, -0.000026, -0.000249, -0.000516, -0.000351, -0.000099, -0.000213, -0.000375, -0.000036, -0.000037, -0.000145, -0.000110, -0.000233, -0.000276, -0.000042, -0.000015, -0.000015, -0.000137, -0.000228, -0.000198, -0.000122, -0.000030, -0.000154, -0.000147, -0.000131, -0.000144, 

0.002569, 0.000265, 0.004337, 0.003987, 0.000091, 0.003426, -0.000021, 0.001340, 0.002592, 0.999954, -0.003590, -0.001496, -0.002954, -0.001182, -0.000329, -0.001010, -0.000740, -0.000769, -0.000654, -0.000229, -0.000750, -0.000053, -0.000072, -0.000656, -0.000109, -0.000296, -0.000129, -0.000456, -0.000149, -0.000176, -0.000414, -0.000155, -0.000351, -0.000271, -0.000012, -0.000096, -0.000286, -0.000221, -0.000286, -0.000100, -0.000068, -0.000060, -0.000184, -0.000031, -0.000192, -0.000214, -0.000193, -0.000051, -0.000101, -0.000078, 

0.002569, 0.000265, 0.004337, 0.003987, 0.000091, 0.003426, -0.000021, 0.001340, 0.002592, 0.999954, -0.003590, -0.001496, -0.002954, -0.001182, -0.000329, -0.001010, -0.000740, -0.000769, -0.000654, -0.000229, -0.000750, -0.000053, -0.000072, -0.000656, -0.000109, -0.000296, -0.000129, -0.000456, -0.000149, -0.000176, -0.000414, -0.000155, -0.000351, -0.000271, -0.000012, -0.000096, -0.000286, -0.000221, -0.000286, -0.000100, -0.000068, -0.000060, -0.000184, -0.000031, -0.000192, -0.000214, -0.000193, -0.000051, -0.000101, -0.000078, 

0.005671, -0.000014, 0.000618, 0.002475, 0.002694, 0.000817, 0.003219, 0.002251, 0.001909, 0.003911, 0.999946, -0.004293, -0.001145, -0.001281, -0.001322, -0.000302, -0.000915, -0.000014, -0.000470, -0.000423, -0.000301, -0.000665, -0.000214, -0.000501, -0.000390, -0.000611, -0.000427, -0.000475, -0.000385, -0.000161, -0.000321, -0.000001, -0.000240, -0.000364, -0.000255, -0.000255, -0.000198, -0.000146, -0.000128, -0.000245, -0.000265, -0.000216, -0.000046, -0.000008, -0.000017, -0.000194, -0.000051, -0.000165, -0.000183, -0.000144, 

0.005671, -0.000014, 0.000618, 0.002475, 0.002694, 0.000817, 0.003219, 0.002251, 0.001909, 0.003911, 0.999946, -0.004293, -0.001145, -0.001281, -0.001322, -0.000302, -0.000915, -0.000014, -0.000470, -0.000423, -0.000301, -0.000665, -0.000214, -0.000501, -0.000390, -0.000611, -0.000427, -0.000475, -0.000385, -0.000161, -0.000321, -0.000001, -0.000240, -0.000364, -0.000255, -0.000255, -0.000198, -0.000146, -0.000128, -0.000245, -0.000265, -0.000216, -0.000046, -0.000008, -0.000017, -0.000194, -0.000051, -0.000165, -0.000183, -0.000144, 

0.004319, 0.002560, 0.003838, 0.002804, 0.002821, 0.002207, 0.001106, 0.000416, 0.003179, 0.001774, 0.004644, 0.999947, 0.000049, -0.000015, -0.001002, -0.000641, -0.001301, -0.001423, -0.000252, -0.000425, -0.000739, -0.000877, -0.000592, -0.000261, -0.000680, -0.000132, -0.000105, -0.000316, -0.000488, -0.000373, -0.000475, -0.000094, -0.000187, -0.000320, -0.000377, -0.000227, -0.000294, -0.000358, -0.000084, -0.000330, -0.000189, -0.000310, -0.000158, -0.000171, -0.000283, -0.000234, -0.000231, -0.000164, -0.000177, -0.000261, 

0.004319, 0.002560, 0.003838, 0.002804, 0.002821, 0.002207, 0.001106, 0.000416, 0.003179, 0.001774, 0.004644, 0.999947, 0.000049, -0.000015, -0.001002, -0.000641, -0.001301, -0.001423, -0.000252, -0.000425, -0.000739, -0.000877, -0.000592, -0.000261, -0.000680, -0.000132, -0.000105, -0.000316, -0.000488, -0.000373, -0.000475, -0.000094, -0.000187, -0.000320, -0.000377, -0.000227, -0.000294, -0.000358, -0.000084, -0.000330, -0.000189, -0.000310, -0.000158, -0.000171, -0.000283, -0.000234, -0.000231, -0.000164, -0.000177, -0.000261, 

0.006189, 0.000178, 0.002695, 0.000280, 0.002927, 0.001432, 0.000538, 0.000406, 0.002225, 0.003798, 0.001294, -0.000103, 0.999907, -0.009306, -0.001576, -0.002883, -0.001441, -0.001261, -0.001240, -0.001093, -0.000978, -0.000278, -0.000595, -0.000420, -0.000125, -0.000606, -0.000615, -0.000576, -0.000408, -0.000237, -0.000335, -0.000307, -0.000316, -0.000250, -0.000062, -0.000247, -0.000007, -0.000274, -0.000193, -0.000302, -0.000179, -0.000035, -0.000159, -0.000162, -0.000012, -0.000242, -0.000110, -0.000178, -0.000121, -0.000037, 

0.006189, 0.000178, 0.002695, 0.000280, 0.002927, 0.001432, 0.000538, 0.000406, 0.002225, 0.003798, 0.001294, -0.000103, 0.999907, -0.009306, -0.001576, -0.002883, -0.001441, -0.001261, -0.001240, -0.001093, -0.000978, -0.000278, -0.000595, -0.000420, -0.000125, -0.000606, -0.000615, -0.000576, -0.000408, -0.000237, -0.000335, -0.000307, -0.000316, -0.000250, -0.000062, -0.000247, -0.000007, -0.000274, -0.000193, -0.000302, -0.000179, -0.000035, -0.000159, -0.000162, -0.000012, -0.000242, -0.000110, -0.000178, -0.000121, -0.000037, 

0.003179, 0.001225, 0.001767, 0.000422, 0.002694, 0.001381, 0.001217, 0.001022, 0.003040, 0.001668, 0.001602, -0.000032, 0.009976, 0.999916, -0.004083, -0.001217, -0.001337, -0.000036, -0.001430, -0.000960, -0.001161, -0.000721, -0.000496, -0.000477, -0.000899, -0.000049, -0.000059, -0.000461, -0.000398, -0.000137, -0.000128, -0.000348, -0.000486, -0.000368, -0.000217, -0.000199, -0.000367, -0.000397, -0.000378, -0.000346, -0.000283, -0.000117, -0.000184, -0.000072, -0.000152, -0.000297, -0.000140, -0.000260, -0.000276, -0.000049, 

0.003179, 0.001225, 0.001767, 0.000422, 0.002694, 0.001381, 0.001217, 0.001022, 0.003040, 0.001668, 0.001602, -0.000032, 0.009976, 0.999916, -0.004083, -0.001217, -0.001337, -0.000036, -0.001430, -0.000960, -0.001161, -0.000721, -0.000496, -0.000477, -0.000899, -0.000049, -0.000059, -0.000461, -0.000398, -0.000137, -0.000128, -0.000348, -0.000486, -0.000368, -0.000217, -0.000199, -0.000367, -0.000397, -0.000378, -0.000346, -0.000283, -0.000117, -0.000184, -0.000072, -0.000152, -0.000297, -0.000140, -0.000260, -0.000276, -0.000049, 

0.004155, 0.005362, 0.002458, 0.001701, 0.002438, 0.000798, 0.002515, 0.000811, 0.000892, 0.000478, 0.001779, 0.001197, 0.001809, 0.004317, 0.999926, -0.004456, -0.003838, -0.002522, -0.002235, -0.000497, -0.001257, -0.001362, -0.000406, -0.000436, -0.000554, -0.000493, -0.000513, -0.000142, -0.000336, -0.000234, -0.000401, -0.000534, -0.000114, -0.000316, -0.000428, -0.000048, -0.000165, -0.000084, -0.000264, -0.000235, -0.000258, -0.000218, -0.000017, -0.000190, -0.000185, -0.000076, -0.000003, -0.000102, -0.000001, -0.000262, 

0.004155, 0.005362, 0.002458, 0.001701, 0.002438, 0.000798, 0.002515, 0.000811, 0.000892, 0.000478, 0.001779, 0.001197, 0.001809, 0.004317, 0.999926, -0.004456, -0.003838, -0.002522, -0.002235, -0.000497, -0.001257, -0.001362, -0.000406, -0.000436, -0.000554, -0.000493, -0.000513, -0.000142, -0.000336, -0.000234, -0.000401, -0.000534, -0.000114, -0.000316, -0.000428, -0.000048, -0.000165, -0.000084, -0.000264, -0.000235, -0.000258, -0.000218, -0.000017, -0.000190, -0.000185, -0.000076, -0.000003, -0.000102, -0.000001, -0.000262, 

0.008737, 0.004909, 0.000996, 0.000163, 0.002774, 0.001839, 0.002290, 0.002269, 0.002228, 0.001595, 0.000405, 0.000800, 0.003512, 0.001329, 0.004666, 0.999882, -0.005862, -0.003808, -0.002922, -0.002312, -0.000323, -0.000730, -0.000685, -0.000982, -0.000700, -0.000957, -0.000134, -0.000236, -0.000675, -0.000253, -0.000593, -0.000463, -0.000276, -0.000147, -0.000495, -0.000053, -0.000405, -0.000279, -0.000306, -0.000384, -0.000071, -0.000105, -0.000056, -0.000069, -0.000213, -0.000054, -0.000036, -0.000068, -0.000284, -0.000001, 

0.008737, 0.004909, 0.000996, 0.000163, 0.002774, 0.001839, 0.002290, 0.002269, 0.002228, 0.001595, 0.000405, 0.000800, 0.003512, 0.001329, 0.004666, 0.999882, -0.005862, -0.003808, -0.002922, -0.002312, -0.000323, -0.000730, -0.000685, -0.000982, -0.000700, -0.000957, -0.000134, -0.000236, -0.000675, -0.000253, -0.000593, -0.000463, -0.000276, -0.000147, -0.000495, -0.000053, -0.000405, -0.000279, -0.000306, -0.000384, -0.000071, -0.000105, -0.000056, -0.000069, -0.000213, -0.000054, -0.000036, -0.000068, -0.000284, -0.000001, 

0.008490, 0.004551, 0.003072, 0.000130, 0.002060, 0.000418, 0.001836, 0.002117, 0.000283, 0.001261, 0.001401, 0.001810, 0.001894, 0.001603, 0.004327, 0.006152, 0.999901, -0.001525, -0.000560, -0.001536, -0.001604, -0.001827, -0.000160, -0.000874, -0.000083, -0.000436, -0.000492, -0.000394, -0.000245, -0.000182, -0.000651, -0.000377, -0.000116, -0.000017, -0.000242, -0.000424, -0.000375, -0.000168, -0.000452, -0.000017, -0.000217, -0.000079, -0.000251, -0.000257, -0.000116, -0.000305, -0.000213, -0.000108, -0.000015, -0.000232, 

0.008490, 0.004551, 0.003072, 0.000130, 0.002060, 0.000418, 0.001836, 0.002117, 0.000283, 0.001261, 0.001401, 0.001810, 0.001894, 0.001603, 0.004327, 0.006152, 0.999901, -0.001525, -0.000560, -0.001536, -0.001604, -0.001827, -0.000160, -0.000874, -0.000083, -0.000436, -0.000492, -0.000394, -0.000245, -0.000182, -0.000651, -0.000377, -0.000116, -0.000017, -0.000242, -0.000424, -0.000375, -0.000168, -0.000452, -0.000017, -0.000217, -0.000079, -0.000251, -0.000257, -0.000116, -0.000305, -0.000213, -0.000108, -0.000015, -0.000232, 

0.005660, 0.001257, 0.001101, 0.000566, 0.002437, 0.001511, 0.001611, 0.001364, 0.000878, 0.001369, -0.000000, 0.002108, 0.001722, 0.000006, 0.002998, 0.004208, 0.001531, 0.999911, -0.007955, -0.003472, -0.002248, -0.002241, -0.000604, -0.001246, -0.000405, -0.001003, -0.000202, -0.000581, -0.000043, -0.000075, -0.000115, -0.000170, -0.000084, -0.000362, -0.000031, -0.000489, -0.000494, -0.000022, -0.000437, -0.000210, -0.000110, -0.000240, -0.000061, -0.000221, -0.000175, -0.000287, -0.000315, -0.000171, -0.000186, -0.000226, 

0.005660, 0.001257, 0.001101, 0.000566, 0.002437, 0.001511, 0.001611, 0.001364, 0.000878, 0.001369, -0.000000, 0.002108, 0.001722, 0.000006, 0.002998, 0.004208, 0.001531, 0.999911, -0.007955, -0.003472, -0.002248, -0.002241, -0.000604, -0.001246, -0.000405, -0.001003, -0.000202, -0.000581, -0.000043, -0.000075, -0.000115, -0.000170, -0.000084, -0.000362, -0.000031, -0.000489, -0.000494, -0.000022, -0.000437, -0.000210, -0.000110, -0.000240, -0.000061, -0.000221, -0.000175, -0.000287, -0.000315, -0.000171, -0.000186, -0.000226, 

0.006300, 0.002767, 0.001654, 0.001381, 0.002639, 0.000059, 0.000253, 0.001787, -0.000018, 0.001253, 0.000793, 0.000387, 0.001833, 0.001914, 0.002834, 0.003453, 0.000567, 0.008337, 0.999910, -0.002222, -0.001296, -0.002117, -0.001332, -0.000030, -0.001544, -0.000496, -0.000251, -0.000578, -0.000398, -0.000270, -0.000563, -0.000495, -0.000312, -0.000177, -0.000438, -0.000195, -0.000119, -0.000396, -0.000128, -0.000326, -0.000006, -0.000366, -0.000351, -0.000239, -0.000123, -0.000247, -0.000187, -0.000291, -0.000082, -0.000083, 

0.006300, 0.002767, 0.001654, 0.001381, 0.002639, 0.000059, 0.000253, 0.001787, -0.000018, 0.001253, 0.000793, 0.000387, 0.001833, 0.001914, 0.002834, 0.003453, 0.000567, 0.008337, 0.999910, -0.002222, -0.001296, -0.002117, -0.001332, -0.000030, -0.001544, -0.000496, -0.000251, -0.000578, -0.000398, -0.000270, -0.000563, -0.000495, -0.000312, -0.000177, -0.000438, -0.000195, -0.000119, -0.000396, -0.000128, -0.000326, -0.000006, -0.000366, -0.000351, -0.000239, -0.000123, -0.000247, -0.000187, -0.000291, -0.000082, -0.000083, 

0.000043, 0.001844, 0.000748, 0.002507, 0.001750, 0.000961, 0.001479, 0.001690, 0.001562, 0.000458, 0.000750, 0.000689, 0.001696, 0.001344, 0.000666, 0.002887, 0.001764, 0.003831, 0.002266, 0.999958, -0.000673, -0.002561, -0.002954, -0.001516, -0.001056, -0.001365, -0.001364, -0.000915, -0.000375, -0.000352, -0.000033, -0.000016, 0.000000, -0.000344, -0.000193, -0.000441, -0.000480, -0.000280, -0.000244, -0.000037, -0.000088, -0.000218, -0.000399, -0.000016, -0.000032, -0.000093, -0.000261, -0.000217, -0.000030, -0.000320, 

0.000043, 0.001844, 0.000748, 0.002507, 0.001750, 0.000961, 0.001479, 0.001690, 0.001562, 0.000458, 0.000750, 0.000689, 0.001696, 0.001344, 0.000666, 0.002887, 0.001764, 0.003831, 0.002266, 0.999958, -0.000673, -0.002561, -0.002954, -0.001516, -0.001056, -0.001365, -0.001364, -0.000915, -0.000375, -0.000352, -0.000033, -0.000016, 0.000000, -0.000344, -0.000193, -0.000441, -0.000480, -0.000280, -0.000244, -0.000037, -0.000088, -0.000218, -0.000399, -0.000016, -0.000032, -0.000093, -0.000261, -0.000217, -0.000030, -0.000320, 

0.004592, 0.003936, 0.000539, 0.001669, 0.001251, 0.001570, 0.000777, 0.000970, 0.001469, 0.001566, 0.000548, 0.001256, 0.001581, 0.001707, 0.001729, 0.000397, 0.001929, 0.002580, 0.001359, 0.000639, 0.999919, -0.008620, -0.000782, -0.001551, -0.001870, -0.001538, 0.000002, -0.000816, -0.000909, -0.000812, -0.000910, -0.000080, -0.000644, -0.000718, -0.000067, -0.000176, -0.000143, -0.000470, -0.000044, -0.000388, -0.000134, -0.000079, -0.000421, -0.000326, -0.000037, -0.000389, -0.000322, -0.000123, -0.000243, -0.000156, 

0.004592, 0.003936, 0.000539, 0.001669, 0.001251, 0.001570, 0.000777, 0.000970, 0.001469, 0.001566, 0.000548, 0.001256, 0.001581, 0.001707, 0.001729, 0.000397, 0.001929, 0.002580, 0.001359, 0.000639, 0.999919, -0.008620, -0.000782, -0.001551, -0.001870, -0.001538, 0.000002, -0.000816, -0.000909, -0.000812, -0.000910, -0.000080, -0.000644, -0.000718, -0.000067, -0.000176, -0.000143, -0.000470, -0.000044, -0.000388, -0.000134, -0.000079, -0.000421, -0.000326, -0.000037, -0.000389, -0.000322, -0.000123, -0.000243, -0.000156, 

-0.001436, 0.002573, 0.000917, 0.002273, 0.000391, 0.001537, 0.001598, 0.000649, 0.000546, 0.000126, 0.001331, 0.001603, 0.000501, 0.001145, 0.002015, 0.001011, 0.002357, 0.002758, 0.002417, 0.002763, 0.008983, 0.999913, -0.004304, -0.003252, -0.001083, -0.001506, -0.000249, -0.000131, -0.000535, -0.000166, -0.000730, -0.000106, -0.000802, -0.000487, -0.000159, -0.000477, -0.000351, -0.000196, -0.000552, -0.000428, -0.000061, -0.000017, -0.000247, -0.000182, -0.000090, -0.000190, -0.000064, -0.000118, -0.000160, -0.000002, 

-0.001436, 0.002573, 0.000917, 0.002273, 0.000391, 0.001537, 0.001598, 0.000649, 0.000546, 0.000126, 0.001331, 0.001603, 0.000501, 0.001145, 0.002015, 0.001011, 0.002357, 0.002758, 0.002417, 0.002763, 0.008983, 0.999913, -0.004304, -0.003252, -0.001083, -0.001506, -0.000249, -0.000131, -0.000535, -0.000166, -0.000730, -0.000106, -0.000802, -0.000487, -0.000159, -0.000477, -0.000351, -0.000196, -0.000552, -0.000428, -0.000061, -0.000017, -0.000247, -0.000182, -0.000090, -0.000190, -0.000064, -0.000118, -0.000160, -0.000002, 

0.000895, 0.003378, 0.001987, 0.000095, 0.002063, 0.001410, 0.001906, 0.000732, 0.000177, 0.000153, 0.000436, 0.001119, 0.001054, 0.000799, 0.000614, 0.000968, 0.000197, 0.000778, 0.001603, 0.003371, 0.000857, 0.004438, 0.999940, -0.006444, -0.000604, -0.001531, -0.000187, -0.001546, -0.001298, -0.000957, -0.001126, -0.000949, -0.000056, -0.000035, -0.000433, -0.000132, -0.000658, -0.000067, -0.000238, -0.000350, -0.000349, -0.000363, -0.000268, -0.000190, -0.000370, -0.000247, -0.000380, -0.000085, -0.000301, -0.000136, 

0.000895, 0.003378, 0.001987, 0.000095, 0.002063, 0.001410, 0.001906, 0.000732, 0.000177, 0.000153, 0.000436, 0.001119, 0.001054, 0.000799, 0.000614, 0.000968, 0.000197, 0.000778, 0.001603, 0.003371, 0.000857, 0.004438, 0.999940, -0.006444, -0.000604, -0.001531, -0.000187, -0.001546, -0.001298, -0.000957, -0.001126, -0.000949, -0.000056, -0.000035, -0.000433, -0.000132, -0.000658, -0.000067, -0.000238, -0.000350, -0.000349, -0.000363, -0.000268, -0.000190, -0.000370, -0.000247, -0.000380, -0.000085, -0.000301, -0.000136, 

-0.000401, 0.002609, 0.001422, 0.000381, 0.002206, 0.000747, 0.001824, 0.001217, 0.001514, 0.001572, 0.001074, 0.000507, 0.000779, 0.000802, 0.000697, 0.001467, 0.001216, 0.001659, 0.000018, 0.001814, 0.001772, 0.003528, 0.006676, 0.999935, -0.003772, -0.000470, -0.002676, -0.000955, -0.001493, -0.001549, -0.001210, -0.001033, -0.000788, -0.000628, -0.000463, -0.000516, -0.000385, -0.000407, -0.000444, -0.000018, -0.000442, -0.000330, -0.000070, -0.000068, -0.000091, -0.000352, -0.000366, -0.000303, -0.000072, -0.000255, 

